height,width,depth,weight,price,production_time,units_sold,revenue,store_size,foot_traffic,volume,height_x_width,units_sold_x_price,store_size_x_foot_traffic,price_per_volume,revenue_per_units_sold,units_sold_per_foot_traffic,revenue_per_store_size,production_time_per_volume,weight_power_2,weight_power_3,foot_traffic_power_2,foot_traffic_power_3,store_size_power_2,store_size_power_3
160.6169555339138,98.13242073389625,34.08795159744359,26.376466087649618,2967.6393661578527,42.06480511014545,78,230761.8551437621,1486.7328286574407,899.9986816032667,537285.1117431507,15761.730657451535,231475.8705603125,1338057.5856879922,0.005523397729242371,2958.4853223521313,0.08666679362356547,155.2140712142145,7.829140281529806e-05,695.7179632729303,18350.58126483711,809997.6268876183,728996796.3006312,2210374.5038077547,3286236338.4383903
159.09124836035502,91.79900602561028,73.67893120533887,32.08188723407921,5714.012613466582,47.33450034827273,73,416836.7722566684,651.5113019624273,590.0551921443052,1076037.9435133233,14604.418466854093,417122.9207830604,384427.6264636265,0.005310233387133185,5710.0927706314715,0.12371724030543668,639.7997563527201,4.398962009994087e-05,1029.2474885001748,33020.201862021844,348165.12977645296,205436642.54819193,424466.9765847771,276545032.5548033
159.1702254926717,84.7987103046849,76.04362002659066,27.445061165412667,5404.434225081407,43.69427270371533,46,247943.47110581215,1465.8263296646128,284.01479744924063,1026393.4261405736,13497.42984068444,248603.97435374474,416316.3681154588,0.0052654606775913056,5390.075458810285,0.16196339209475508,169.14928193609794,4.257068643552576e-05,753.2313823732426,20672.48136094198,80664.40517013318,22909884.695758853,2148646.82873803,3149543094.7145767
165.21211214797688,70.44764722071349,33.05389799274319,21.778630381676706,2178.258342641525,36.462125836849694,93,202458.88663531202,2372.5464263199156,329.7781688535385,384707.8597807609,11638.804593189629,202578.02586566182,782414.0159917885,0.005662110318938845,2176.9772756461757,0.2820077518268806,85.33400416924184,9.477873900894275e-05,474.30874130169167,10329.794763607859,108753.64065239295,35864576.470501885,5628976.545043402,13355008185.78135
176.23782158161188,58.66471600354229,43.843882407360184,47.938132278486265,2724.4763594513884,49.39582760497005,58,157512.7598524726,3918.2514291490843,366.1252066374438,453299.34639860975,10338.941752168217,158019.62884818052,1434570.614154668,0.006010324923468153,2715.7372388310523,0.1584157521757817,40.19975815760123,0.00010896955399872497,2298.0645263496467,110164.92124864625,134047.66693531093,49078229.75595795,15352694.262028841,60155716233.48345
171.5972509321058,57.8218521335543,70.31006398965306,40.54423176639043,3863.039003115371,50.31319952524498,30,115842.30856692567,1345.2928364199834,634.422232728654,697621.4377739923,9922.070869920633,115891.17009346113,853483.6849554298,0.0055374430800775865,3861.410285551318,0.04728711960639381,86.10936253491842,7.21210628013196e-05,1643.834729526783,66648.01625957561,402491.56938041036,255349600.1007799,1809812.8157229242,2434728216.253129
164.56145700990209,62.512144908229764,67.41298451918291,15.604527030658101,3609.6241844827255,35.710975696943244,83,300304.6620000319,3739.0615400960874,129.5286617157476,693483.4151147539,10287.089646912422,299598.8073120662,484315.63736146834,0.005205062018513339,3618.1284578273503,0.6407848185915836,80.3155173509946,5.149506811353806e-05,243.50126385053932,3799.722053755151,16777.67420587258,2173189.6865894934,13980581.200625725,52274253475.45003
180.59264473611898,77.46133323530603,39.226050967818864,44.73871903591651,3190.1312166919856,52.564934235464136,73,232854.89036673686,4401.200607583476,672.4382219019715,548731.1493319861,13988.947033749748,232879.57881851494,2959535.510797309,0.005813650674971859,3189.793018718053,0.10856015857265046,52.90712946951603,9.579360366083753e-05,2001.5529809746783,89546.91645132728,452173.16227468505,304058517.2317808,19370566.78819316,85253750317.43204
156.9746930326021,85.72979613500311,40.467466166835514,29.497247929980546,3022.775370370521,39.95402820602709,14,42167.372957736334,2542.7608164876065,427.9188145854088,544587.2204168524,13457.40843203967,42318.8551851873,1088095.194365603,0.005550580801467849,3011.955211245367,0.03271648621844472,16.583302953355147,7.336571022625983e-05,870.0876354427415,25665.190703465076,183114.5118761815,78358144.85544135,6465632.569864719,16440557152.458075
164.6072324267609,83.00986883588656,48.5236051395691,45.78208907576366,3768.1348831567943,53.166875642532396,79,297876.7770932794,4196.44396239167,365.71762224067794,663027.7427112568,13664.024773183715,297682.65576938674,1534713.5077921303,0.005683223552227415,3770.59211510003,0.2160136542394686,70.98314186078255,8.018801057271313e-05,2095.999680141158,95959.24405899463,133749.37921737522,48914504.94354521,17610141.929493498,73899973776.88338
168.31809216468457,63.99669484729714,54.226149259551065,41.99421023789261,3347.5498120841858,51.31825666931743,99,331059.2214998731,2995.9580661579303,891.5469136553137,584113.3203549949,10771.801581542555,331407.4313963344,2671037.167323845,0.005730993790810508,3344.0325403993807,0.111042950722685,110.50195436293882,8.785667931374814e-05,1763.5136935043245,74057.36480242311,794855.8992483154,708651323.7755545,8975764.734176766,26891014755.29277
172.80349921085178,97.7432640331597,60.9127385765148,27.008540178769337,5389.250526157152,42.66274898629439,13,70481.96399474097,3366.9087668640723,514.002156022719,1028839.1825706535,16890.37804922019,70060.25684004297,1730598.3652999273,0.005238185537113382,5421.689538015293,0.025291722705192053,20.93373146560949,4.1466878117625156e-05,729.4612425881976,19701.68327929834,264198.21639600355,135798452.84490266,11336074.644386148,38167529102.00924
189.25879806965068,86.89484583478843,48.44568197848862,10.898772332804697,4121.4579639887415,38.657431894390264,48,198077.58874802166,2868.2530715219123,185.5477409794235,796718.9897158459,16445.61408113965,197829.9822714596,532197.8779781837,0.005173038445410572,4126.616432241854,0.2586935294744286,69.05861645008667,4.852078636681879e-05,118.78323836230913,1294.5914718640802,34427.96418256724,6388030.980595856,8226875.682294884,23596761444.77123
159.983689107918,77.71770262557004,53.12673580665739,20.747094375397843,3508.601474876247,41.91169792666005,44,154397.89767557915,2584.277225381038,844.0720912236224,660554.710938024,12433.56477503082,154378.46489455487,2181316.2819289532,0.005311598595510491,3509.04312898246,0.05212824882790461,59.74509861371704,6.344924535795548e-05,430.4419250216648,8930.419241552403,712457.695182619,601365656.6811553,6678488.777623117,17259066447.97427
175.7117219206806,80.5860373117176,67.37354690668784,31.665368586434678,5109.016869868792,45.78053286974353,10,51167.32661450472,1555.940487991322,142.87713169285593,954003.4534745365,14159.911378806113,51090.16869868792,222308.31400898262,0.0053553442089349385,5116.732661399305,0.06999020684072857,32.885143750296706,4.798780623173652e-05,1002.6955677147641,31750.724731672377,20413.874760777697,2916675.8725571027,2420950.8021706734,3766855372.5324197
179.6207284431021,70.9800031213895,31.834160144529896,35.33912879304589,2389.5907138561206,49.2581983411005,33,79877.36651253341,1864.3732675747071,754.074301751377,405868.9837996215,12749.479865557643,78856.49355725198,1405875.9699503304,0.005887591339169358,2420.526257948223,0.04376226576525867,42.84408487386143,0.0001213647760909451,1248.854023851485,44133.41319260123,568628.0525618268,428787801.6918048,3475887.680847191,6480352073.263747
152.3225206359999,62.386549475057876,42.62184721720104,20.315507417328092,2237.44088366008,36.72888346022202,66,148142.25442669922,1804.8655352462406,796.5155995935986,405030.1490207448,9502.876469823332,147671.09832156528,1437603.5539924805,0.005524134164011288,2244.5796125223446,0.08286090069506045,82.07938571250945,9.06818505956228e-05,412.7198416235127,8384.613003780949,634437.1003959499,505339047.42630416,3257539.6003196985,5879420954.316837
180.37724259507192,67.79863393256308,65.66747929422762,15.574242962912965,4182.4843583098855,37.761433352125934,79,331516.0276220616,3034.800189292166,417.34234533597237,803069.3166152224,12229.330640468404,330416.26430648094,1266550.6286252455,0.0052081237220446,4196.405412932177,0.18929303695838448,109.2381728430606,4.702138728358203e-05,242.55704386784402,3777.642333563741,174174.63321053,72690449.92211534,9210012.188927768,27950546734.341145
158.52620618436458,87.89230552321845,74.76034188435997,43.39720947197196,5651.19285846904,53.70495193986487,50,282825.6580200982,1039.7916186075045,842.309070650008,1041653.3185097949,13933.233747392895,282559.642923452,875825.9119389547,0.005425214664082021,5656.513160390651,0.05936063345656384,272.0022482955123,5.155741453086905e-05,1883.317789954213,81730.73663293428,709484.5704992802,597605289.2177688,1081166.610126414,1124187979.5277328
153.25257964926396,50.719674431487796,55.58387210578331,49.37608722814208,2666.860546120722,51.76031005776799,63,167276.36868427013,4625.562608160508,564.0934652708081,432049.0437283901,7772.92094559632,168012.21440560548,2609249.640464338,0.006172587544939128,2655.1804553016605,0.11168361961034949,36.16346439439697,0.00011980193176936497,2437.9979899610958,120378.80141435414,318201.4375612284,179495351.568066,21395829.442012638,98967748637.55336
197.44427686266667,55.80363202534581,56.60567426326578,31.027607292107433,3455.2962210946507,46.65117274400637,55,189910.20530877385,3742.94815377401,516.9642879455171,623687.4195141855,11018.10777155475,190041.29216020578,1934970.5271327686,0.0055401088958730565,3452.91282378961,0.10639032769278216,50.73813408750601,7.47989638468975e-05,962.7124142732383,29870.662725306684,267252.07501101546,138159778.66003153,14009660.881840268,52437434332.684
198.28160165372796,52.30013210108764,35.358600566988805,16.86717143393214,2005.9727961303201,38.10513113403925,69,137562.02049571805,2306.5053391093716,140.86295332182328,366674.1316793939,10370.15395970521,138412.1229329921,324901.1539194996,0.005470723519389873,1993.6524709495461,0.48983780598657345,59.64088535291661,0.00010392096917095023,284.50147218165637,4798.735104494073,19842.371618546164,2795055.0670975395,5319966.879340037,12270532011.082817
190.41986740582306,52.03644011594851,52.37061834117273,20.892293060774758,2817.745596077315,38.08749193052308,69,194688.5976466682,1213.808650368701,361.0262742840153,518928.5180635594,9908.772027149967,194424.44612933474,438216.81473632104,0.005429930131016988,2821.5738789331313,0.19112182385290707,160.3948015920915,7.339641319511763e-05,436.4879093372971,9119.233319359695,130339.97072339705,47056154.02055567,1473331.4397098871,1788342446.3800333
165.23068845866854,92.77302920055035,56.63086332275115,10.735627061898668,4446.020338931341,37.169993277218495,66,293810.0444681412,4468.964763747361,937.9089737967698,868091.7564396198,15328.951485203095,293437.34236946853,4191482.1555002113,0.005121601842144188,4451.667340419637,0.07036930218592206,65.74454264028837,4.281804659644162e-05,115.25368841217103,1237.3206163013404,879673.2431285098,825053428.739137,19971646.059615504,89252582514.45552
154.8836057003192,85.18289296900119,42.12352518173648,46.57195226241996,3273.2915308282554,48.677549522505714,40,130488.70323515058,4207.001405455243,452.64156695515,555753.9327790132,13193.433607023273,130931.66123313022,1904263.7083477795,0.005889821623862134,3262.217580870609,0.08837014300092896,31.017033430495655,8.758831319302885e-05,2168.9467375331237,101012.08392012416,204884.38813561352,92739190.49035124,17698860.82550239,74459132367.84529
184.21165132560785,73.70869145436626,43.46216154746905,14.710043315605645,3084.218684560316,37.27081996784975,93,286504.51947428595,3747.746987227307,592.0304685010915,590129.219489089,13577.999769858528,286832.33766410936,2218780.4046717365,0.005226344642331916,3080.6937577847084,0.1570865098133253,76.44713489216697,6.315704889196534e-05,216.38537434699433,3183.0382295078293,350500.0756336219,207506723.98704118,14045607.480271354,52639383117.964294
172.00762468698008,54.89170803255007,48.86420815523113,33.06065902057014,2673.453923737005,42.29886831483162,33,88298.35493143878,1721.9617133505906,578.8195110858267,461365.70497461746,9441.792313690163,88223.97948332116,996705.0370301013,0.005794652473972003,2675.707725187006,0.05701259091644735,51.277768981066856,9.168186507741994e-05,1093.007174874406,36135.537515559416,335032.0264136354,193923073.7268342,2965152.1422453015,5105878463.2058935
156.10191174223894,74.58079375584163,31.00355988888632,20.96220882748824,2013.5678491375588,35.17867106726128,98,196730.59718384867,2311.00986845151,631.387980840424,360949.7839751127,11642.204484540514,197329.64921548078,1459143.854543893,0.005578526261914573,2007.4550733025299,0.15521359761954803,85.12754526472848,9.746139942193958e-05,439.4141989272259,9211.092199675968,398650.7823497476,251703312.5282625,5340766.612080266,12342564345.613832
174.7588455055635,73.67358853902829,46.10395827915892,32.167120100631735,3261.0236648122864,48.00938563311181,45,146109.48503193163,962.3671360359051,155.19786007895436,593593.593169666,12875.111277332499,146746.0649165529,149357.32012308444,0.0054936975438011374,3246.8774451468207,0.2899524515162644,151.8230200937215,8.087921801303766e-05,1034.7236155684661,33284.07881295075,24086.375773086696,3738153.977040625,926150.5045219503,891296808.5749979
151.71942605576092,58.66009349550076,40.572400349827234,36.05681553407457,2168.5768470125126,45.30621999833472,94,204465.53964319674,1350.6778612738926,425.95862931885546,361089.32067471027,8899.87571751465,203846.2236191762,575332.8904395505,0.006005652127735146,2175.165315350843,0.22067870804799056,151.37994447494668,0.0001254709497186961,1300.0939464582814,46877.24760441328,181440.7538911981,77286254.83007453,1824330.6849354168,2464083067.7849045
195.46602010393912,71.69258246189865,46.374867608895734,43.18967214828807,3667.6383225068557,54.16645933343173,39,143095.24988684937,4023.574867925298,750.8154464942987,649872.5268346944,14013.463764800796,143037.89457776738,3020962.1609645714,0.0056436272823697595,3669.108971448268,0.05194352378083493,35.56420710039651,8.33493602156994e-05,1865.3477802766101,80563.75907268368,563723.8346944331,423252562.6455791,16189154.717800079,65138276055.49467
162.93899908000085,69.92523671986868,35.98810659096256,18.256850870424127,2249.5424937275607,33.829034144950114,33,73955.84761415653,3717.6742348280773,280.50422596568467,410032.222808709,11393.548081567524,74234.90229300951,1042823.3336330188,0.005486257831929057,2241.0862913312853,0.11764528639944724,19.89304144008051,8.250335525638007e-05,333.3126037049062,6085.23849907325,78682.62078460789,22070807.640137926,13821101.71630453,51382353747.64347
183.1261142176991,80.79250490261083,74.52636403699475,10.439833146339218,5604.514671754129,38.43159798951047,39,217730.01275413245,3170.685933391706,283.2205397917244,1102633.763975357,14795.217480729525,218576.07219841104,898003.3815652264,0.005082843329183039,5582.820839835234,0.13770187723201918,68.66968767266653,3.4854363475096154e-05,108.99011612340303,1137.8386269284633,80213.87415991574,22718216.738356784,10053249.288208034,31875696103.001392
165.58555380447055,81.75468254338219,59.67962267770243,15.475425202752291,4185.363528059764,40.865893903890026,95,398035.7108441248,4530.770266667778,109.08154602012226,807906.5889393073,13537.39438505462,397609.53516567755,494223.4253501228,0.00518050426294293,4189.849587828482,0.8709080817610365,87.85166482008748,5.058244908924738e-05,239.48878520598078,3706.190782353165,11898.78368214005,1297937.7198068397,20527879.209320806,93007104759.33836
176.00340105889055,52.265200488602225,63.95511595722448,46.0007456739242,3363.7852073189983,52.50617841471363,16,53478.30421099549,3124.6993301587045,493.73373394738877,588313.7130397334,9198.85304301878,53820.56331710397,1542769.4677421616,0.005717672617112386,3342.3940131663285,0.032406130875597995,17.114704027628026,8.924860537997943e-05,2116.0686025570562,97340.73361480332,243773.00003763087,120358953.54413643,9763745.903894257,30508770285.73818
177.335513967164,68.73063073132356,69.45856193036691,44.95560310250061,4673.447239380886,58.66893129409914,44,206562.02075569422,2601.3559998362484,894.4609426060798,846587.4669481722,12188.381726026619,205631.67853275896,2326811.339667512,0.005520335962718654,4694.591380800563,0.04919163923669796,79.40551803316772,6.93004959140162e-05,2021.0062503095626,90855.55485658969,800060.3778477568,715622759.711481,6767053.037884048,17603514021.30978
159.24272277627637,81.29299578571182,54.92210994645286,33.896524086812335,3845.408544456014,47.28068057303901,64,246535.80189403164,2031.668358375932,146.71084922857813,710984.178024094,12945.31799155711,246106.1468451849,298067.7902081642,0.005408571193725916,3852.1219045882253,0.4362322237003975,121.34647905384244,6.650032734123198e-05,1148.9743451678487,38946.236566111416,21524.073281370584,3157815.0699680266,4127676.318425955,8386069369.76367
198.47923138822793,75.15681292900439,34.34601440437118,34.020674417346136,2870.23758587622,48.19264131381348,23,65611.39354794942,4732.018275812777,272.0068385464024,512341.7796344947,14917.066463737623,66015.46447515306,1287141.3311476314,0.0056021931061797274,2852.6692846810506,0.08455669762901168,13.86541423208653,9.406346159822095e-05,1157.40628781107,39375.74248620962,73987.72021600862,20125165.867212247,22391996.962626122,105959338859.091
188.75664116805572,92.82449205941612,56.85532709092739,36.60146698185022,5362.101931303423,51.526146594360036,19,101522.20084619931,872.2195768595907,379.07608450847954,996175.7936724068,17521.239339266245,101879.93669476504,330637.58202757646,0.005382686434826938,5343.27372871921,0.05012186412295281,116.39523296612573,5.1723949649899285e-05,1339.6673852234721,49033.79156691854,143698.67784627993,54472732.14701319,760766.9902571235,663555862.3308126
196.97494707820945,82.93468158094726,59.342055901043956,17.014851144937985,5032.939815885956,42.69967583805363,89,448792.5691953222,4688.993174273638,758.5522629077916,969415.060252712,16336.054515355238,447931.64361385006,3556846.383104457,0.005191728519849839,5042.613137020427,0.11732876474301278,95.71192631664134,4.404684596804433e-05,289.5051594843975,4925.887194318554,575401.5355625314,436472136.8815763,21986656.98838477,103095284543.63196
194.74136752138244,58.14672135407149,67.2719737092165,46.57647783699839,4283.06913022435,54.999305504205154,25,107034.5985321915,4220.215969689582,676.5720335223278,761759.0401237333,11323.572033376653,107076.72825560876,2855280.1005162834,0.005622603611673117,4281.383941270535,0.03695098047408616,25.36235095571706,7.220039751057177e-05,2169.3682877004026,101041.53397236495,457749.7165445379,309700656.56680715,17810222.830822982,75162986814.36916
179.89499894055425,53.52843737002149,51.58297731148397,26.750820995682925,2731.75961881763,43.29226921342461,63,171844.200371349,1084.6846604106559,474.3495141236695,496718.18634467694,9629.498183969541,172100.8559855107,514519.64164319204,0.005499616671820504,2727.685720175813,0.13281345953600313,158.42779624658272,8.715660187924694e-05,715.6064239430705,19143.059350261865,225007.46154936132,106732180.0601398,1176540.8125301797,1276175771.6985753
196.09371175115584,82.12096391031578,36.37901513977819,25.325541129979896,3181.4311875888147,46.035544278704094,98,311794.11722794216,3042.429609538641,783.1620453325381,585826.0006823711,16103.404625756533,311780.25638370385,2382715.395786558,0.005430675975260705,3181.5726247716734,0.1251337454158363,102.48194937703516,7.858228249528326e-05,641.3830335263034,16243.372395641672,613342.7892494445,480346793.3185588,9256377.92899745,28161878288.261806
154.42462510259597,51.32556552708109,44.18879528993622,30.7567082113135,2058.6817909734,38.80027377660218,86,176787.6776986855,4399.465917870891,648.6679104912117,350237.3519284152,7925.93121469822,177046.6340237124,2853792.3642226118,0.005877961843984511,2055.6706709125574,0.13257939634297955,40.18389527250557,0.00011078279790252793,945.9750999958794,29095.080125741373,420770.05810103467,272940034.3856639,19355300.36250756,85152984275.0061
159.79914312095727,79.28877906367316,48.154114819931756,11.878638671002202,3146.249430558824,32.001057128841765,79,248674.2292527012,3073.1412362321917,906.4367196914972,610126.0675265306,12670.278953481868,248553.7050141471,2785608.06131898,0.0051567202222875235,3147.775053827676,0.08715445687910645,80.91858139184609,5.2449909669611405e-05,141.10205667622895,1676.1003469921977,821627.5268050818,744753360.205436,9444197.057830723,29023351421.522335
152.2613644455269,97.01151207124788,62.295862066580064,16.651334750243176,4797.474972497427,35.810130487250476,53,254228.2617316045,4582.3991970228,836.2240742248237,920178.7317919304,14771.105194891907,254266.17354236363,3831912.526258966,0.005213633837368701,4796.759655304241,0.06338014132052398,55.47929169871798,3.891649442659343e-05,277.26694896465597,4616.864782389078,699270.7023131634,584746995.6743673,20998382.4008752,96222970652.54822
166.26651653816322,78.77370889379395,58.53891523344559,39.52134465705482,4246.307465620091,51.134569048892764,82,348634.9661711032,4743.427175672191,327.5322454802805,766709.3546476057,13097.430172562446,348197.2121808474,1553625.3541200976,0.005538353536291173,4251.645928910707,0.25035702936586707,73.49853876942693,6.669355048158397e-05,1561.9366835017154,61729.83800116844,107277.37182935473,35136798.484491535,22500101.37090546,106727592298.13206
169.4338644844741,69.4084963103261,47.80483629489231,13.311946717005059,2939.660353596157,33.11395985512403,54,158547.37204257294,2400.730349829377,344.2947198707802,562192.0339805399,11760.149757914913,158741.6590941925,826558.7832797855,0.005228925662254958,2936.062445227395,0.15684237045590316,66.04130782694295,5.890151025560468e-05,177.20792539638177,2358.9824607076416,118538.85413089902,40812301.57680116,5763506.212591882,13836624285.999495
163.5674515886948,82.16441092211767,79.32576243964898,34.12608437865553,5672.261062982096,45.26302349846894,65,368254.5609104914,2197.911476328456,212.82082821314708,1066092.5004831299,13439.423305817108,368696.9690938362,467761.34073140286,0.005320608728052726,5665.454783229613,0.30542123412314615,167.54749446307665,4.2456938284395324e-05,1164.5896350191167,39742.88415117002,45292.70492132986,9639230.973371103,4830814.857776334,10617703415.924622
191.43687545759647,72.91264452457582,60.28874096784436,19.813964387252838,4409.90943068622,43.14796549769001,93,409947.0847055066,4713.445192861206,403.26825314571084,841520.4261309479,13958.168849135225,410121.57705381844,1900782.8092231867,0.00524040687991571,4408.033168871675,0.23061572358976082,86.97397931483053,5.127381838616928e-05,392.59318473932376,7778.827381103135,162625.28399519314,65581614.19406666,22216565.586106412,104716564263.71898
167.83766633467945,77.28083946579675,41.86133958679972,25.571824561679062,2929.7244868347475,46.4698958544327,91,266427.38635285,3538.130275173506,999.5895268471849,542968.1877172885,12970.635748324321,266604.92830196203,3536677.967684385,0.005395757160565343,2927.7734764017277,0.09103736839562024,75.30174573342333,8.558493279283708e-05,653.9182114132925,16721.881779947675,999179.2221825789,998769085.9370222,12518365.84409935,44291609188.70586
164.04672548436903,97.07324043882626,35.089123631020186,21.547749470827995,3004.4259789892003,40.38264186775576,66,198253.34770569022,1022.1020660667618,465.1760517535549,558778.4063862665,15924.547226146282,198292.1146132872,475457.40358208737,0.005376775381173788,3003.838601596816,0.1418817665939344,193.9662919072128,7.226951042886303e-05,464.30550725756814,10004.738748311787,216388.75912502597,100658868.6136306,1044692.6334579432,1067782499.06209
177.1348041579124,69.30513189003871,37.642956959216605,24.226908658597964,2539.2201564868687,42.19872517891904,30,76493.87483863469,690.3128715020654,298.4395912201958,462118.15097216907,12276.350964480296,76176.60469460607,206016.69118511592,0.005494742310262105,2549.7958279459904,0.10052285582262187,110.81044262173334,9.131587904553102e-05,586.9431031520489,14219.816947858733,89066.18960767756,26580877.21805574,476531.860561427,328956077.02638054
157.04621124873813,98.05952819119571,42.29788641922541,38.76183620736982,3624.4972831667833,49.28493940669597,77,279376.24528757826,3040.830729487684,786.2345960279977,651382.2642581967,15399.877379266114,279086.2908038423,2390806.320188271,0.005564316810643304,3628.2629258079924,0.09793514606071627,91.8749743543397,7.566208371181605e-05,1502.4799461669659,58238.88157818175,618164.8399913086,486022583.2492784,9246651.5253966,28117502103.29015
